XCoord;YCoord;GRIDCODE;REGION
4430000.00000000;1270000.00000000;20kmE442N126;Mediterranean Sea
6590000.00000000;1270000.00000000;20kmE658N126;Mediterranean Sea
6610000.00000000;1270000.00000000;20kmE660N126;Mediterranean Sea
6630000.00000000;1270000.00000000;20kmE662N126;Mediterranean Sea
4370000.00000000;1290000.00000000;20kmE436N128;Mediterranean Sea
4390000.00000000;1290000.00000000;20kmE438N128;Mediterranean Sea
4410000.00000000;1290000.00000000;20kmE440N128;Mediterranean Sea
4430000.00000000;1290000.00000000;20kmE442N128;Mediterranean Sea
4450000.00000000;1290000.00000000;20kmE444N128;Mediterranean Sea
6610000.00000000;1290000.00000000;20kmE660N128;Mediterranean Sea
6630000.00000000;1290000.00000000;20kmE662N128;Mediterranean Sea
4390000.00000000;1310000.00000000;20kmE438N130;Mediterranean Sea
4410000.00000000;1310000.00000000;20kmE440N130;Mediterranean Sea
4430000.00000000;1310000.00000000;20kmE442N130;Mediterranean Sea
4450000.00000000;1310000.00000000;20kmE444N130;Mediterranean Sea
6630000.00000000;1310000.00000000;20kmE662N130;Mediterranean Sea
6650000.00000000;1310000.00000000;20kmE664N130;Mediterranean Sea
4390000.00000000;1330000.00000000;20kmE438N132;Mediterranean Sea
4410000.00000000;1330000.00000000;20kmE440N132;Mediterranean Sea
4430000.00000000;1330000.00000000;20kmE442N132;Mediterranean Sea
6630000.00000000;1330000.00000000;20kmE662N132;Mediterranean Sea
6650000.00000000;1330000.00000000;20kmE664N132;Mediterranean Sea
4410000.00000000;1350000.00000000;20kmE440N134;Mediterranean Sea
4430000.00000000;1350000.00000000;20kmE442N134;Mediterranean Sea
6630000.00000000;1350000.00000000;20kmE662N134;Mediterranean Sea
6650000.00000000;1350000.00000000;20kmE664N134;Mediterranean Sea
4410000.00000000;1370000.00000000;20kmE440N136;Mediterranean Sea
4430000.00000000;1370000.00000000;20kmE442N136;Mediterranean Sea
4550000.00000000;1370000.00000000;20kmE454N136;Mediterranean Sea
4570000.00000000;1370000.00000000;20kmE456N136;Mediterranean Sea
6630000.00000000;1370000.00000000;20kmE662N136;Mediterranean Sea
6650000.00000000;1370000.00000000;20kmE664N136;Mediterranean Sea
2950000.00000000;1610000.00000000;20kmE294N160;Mediterranean Sea
2970000.00000000;1610000.00000000;20kmE296N160;Mediterranean Sea
2990000.00000000;1610000.00000000;20kmE298N160;Mediterranean Sea
3010000.00000000;1610000.00000000;20kmE300N160;Mediterranean Sea
3030000.00000000;1610000.00000000;20kmE302N160;Mediterranean Sea
3090000.00000000;1610000.00000000;20kmE308N160;Mediterranean Sea
3110000.00000000;1610000.00000000;20kmE310N160;Mediterranean Sea
3130000.00000000;1610000.00000000;20kmE312N160;Mediterranean Sea
3150000.00000000;1610000.00000000;20kmE314N160;Mediterranean Sea
3170000.00000000;1610000.00000000;20kmE316N160;Mediterranean Sea
3190000.00000000;1610000.00000000;20kmE318N160;Mediterranean Sea
3210000.00000000;1610000.00000000;20kmE320N160;Mediterranean Sea
3230000.00000000;1610000.00000000;20kmE322N160;Mediterranean Sea
3250000.00000000;1610000.00000000;20kmE324N160;Mediterranean Sea
3270000.00000000;1610000.00000000;20kmE326N160;Mediterranean Sea
4210000.00000000;1610000.00000000;20kmE420N160;Mediterranean Sea
4230000.00000000;1610000.00000000;20kmE422N160;Mediterranean Sea
4550000.00000000;1610000.00000000;20kmE454N160;Mediterranean Sea
4570000.00000000;1610000.00000000;20kmE456N160;Mediterranean Sea
4890000.00000000;1710000.00000000;20kmE488N170;Mediterranean Sea
5250000.00000000;1710000.00000000;20kmE524N170;Mediterranean Sea
5270000.00000000;1710000.00000000;20kmE526N170;Mediterranean Sea
5290000.00000000;1710000.00000000;20kmE528N170;Mediterranean Sea
5310000.00000000;1710000.00000000;20kmE530N170;Mediterranean Sea
5330000.00000000;1710000.00000000;20kmE532N170;Mediterranean Sea
5430000.00000000;1710000.00000000;20kmE542N170;Mediterranean Sea
5450000.00000000;1710000.00000000;20kmE544N170;Mediterranean Sea
5470000.00000000;1710000.00000000;20kmE546N170;Mediterranean Sea
5490000.00000000;1710000.00000000;20kmE548N170;Mediterranean Sea
5510000.00000000;1710000.00000000;20kmE550N170;Mediterranean Sea
5530000.00000000;1710000.00000000;20kmE552N170;Mediterranean Sea
5550000.00000000;1710000.00000000;20kmE554N170;Mediterranean Sea
5570000.00000000;1710000.00000000;20kmE556N170;Mediterranean Sea
5590000.00000000;1710000.00000000;20kmE558N170;Mediterranean Sea
5610000.00000000;1710000.00000000;20kmE560N170;Mediterranean Sea
5630000.00000000;1710000.00000000;20kmE562N170;Mediterranean Sea
5650000.00000000;1710000.00000000;20kmE564N170;Mediterranean Sea
5670000.00000000;1710000.00000000;20kmE566N170;Mediterranean Sea
5690000.00000000;1710000.00000000;20kmE568N170;Mediterranean Sea
5710000.00000000;1710000.00000000;20kmE570N170;Mediterranean Sea
5730000.00000000;1710000.00000000;20kmE572N170;Mediterranean Sea
5750000.00000000;1710000.00000000;20kmE574N170;Mediterranean Sea
5770000.00000000;1710000.00000000;20kmE576N170;Mediterranean Sea
5790000.00000000;1710000.00000000;20kmE578N170;Mediterranean Sea
5810000.00000000;1710000.00000000;20kmE580N170;Mediterranean Sea
5830000.00000000;1710000.00000000;20kmE582N170;Mediterranean Sea
5850000.00000000;1710000.00000000;20kmE584N170;Mediterranean Sea
5870000.00000000;1710000.00000000;20kmE586N170;Mediterranean Sea
5890000.00000000;1710000.00000000;20kmE588N170;Mediterranean Sea
5910000.00000000;1710000.00000000;20kmE590N170;Mediterranean Sea
5930000.00000000;1710000.00000000;20kmE592N170;Mediterranean Sea
5950000.00000000;1710000.00000000;20kmE594N170;Mediterranean Sea
5970000.00000000;1710000.00000000;20kmE596N170;Mediterranean Sea
5990000.00000000;1710000.00000000;20kmE598N170;Mediterranean Sea
6010000.00000000;1710000.00000000;20kmE600N170;Mediterranean Sea
6030000.00000000;1710000.00000000;20kmE602N170;Mediterranean Sea
6050000.00000000;1710000.00000000;20kmE604N170;Mediterranean Sea
4250000.00000000;2350000.00000000;20kmE424N234;Mediterranean Sea
4270000.00000000;2350000.00000000;20kmE426N234;Mediterranean Sea
4290000.00000000;2350000.00000000;20kmE428N234;Mediterranean Sea
4310000.00000000;2350000.00000000;20kmE430N234;Mediterranean Sea
4490000.00000000;2350000.00000000;20kmE448N234;Mediterranean Sea
4510000.00000000;2350000.00000000;20kmE450N234;Mediterranean Sea
4530000.00000000;2350000.00000000;20kmE452N234;Mediterranean Sea
4690000.00000000;2350000.00000000;20kmE468N234;Mediterranean Sea
4710000.00000000;2350000.00000000;20kmE470N234;Mediterranean Sea
4730000.00000000;2350000.00000000;20kmE472N234;Mediterranean Sea
4750000.00000000;2350000.00000000;20kmE474N234;Mediterranean Sea
4770000.00000000;2350000.00000000;20kmE476N234;Mediterranean Sea
4790000.00000000;2350000.00000000;20kmE478N234;Mediterranean Sea
5750000.00000000;2350000.00000000;20kmE574N234;Black Sea
5770000.00000000;2350000.00000000;20kmE576N234;Black Sea
5790000.00000000;2350000.00000000;20kmE578N234;Black Sea
6150000.00000000;2350000.00000000;20kmE614N234;Black Sea
6170000.00000000;2350000.00000000;20kmE616N234;Black Sea
6190000.00000000;2350000.00000000;20kmE618N234;Black Sea
1270000.00000000;2370000.00000000;20kmE126N236;North-east Atlantic Ocean
1290000.00000000;2370000.00000000;20kmE128N236;North-east Atlantic Ocean
1310000.00000000;2370000.00000000;20kmE130N236;North-east Atlantic Ocean
1330000.00000000;2370000.00000000;20kmE132N236;North-east Atlantic Ocean
2750000.00000000;2370000.00000000;20kmE274N236;North-east Atlantic Ocean
2770000.00000000;2370000.00000000;20kmE276N236;North-east Atlantic Ocean
2790000.00000000;2370000.00000000;20kmE278N236;North-east Atlantic Ocean
2810000.00000000;2370000.00000000;20kmE280N236;North-east Atlantic Ocean
3090000.00000000;2370000.00000000;20kmE308N236;North-east Atlantic Ocean
3110000.00000000;2370000.00000000;20kmE310N236;North-east Atlantic Ocean
3130000.00000000;2370000.00000000;20kmE312N236;North-east Atlantic Ocean
3150000.00000000;2370000.00000000;20kmE314N236;North-east Atlantic Ocean
3170000.00000000;2370000.00000000;20kmE316N236;North-east Atlantic Ocean
3190000.00000000;2370000.00000000;20kmE318N236;North-east Atlantic Ocean
3210000.00000000;2370000.00000000;20kmE320N236;North-east Atlantic Ocean
3230000.00000000;2370000.00000000;20kmE322N236;North-east Atlantic Ocean
3250000.00000000;2370000.00000000;20kmE324N236;North-east Atlantic Ocean
3390000.00000000;2370000.00000000;20kmE338N236;North-east Atlantic Ocean
3410000.00000000;2370000.00000000;20kmE340N236;North-east Atlantic Ocean
4190000.00000000;2370000.00000000;20kmE418N236;Mediterranean Sea
5870000.00000000;2650000.00000000;20kmE586N264;Black Sea
6170000.00000000;2650000.00000000;20kmE616N264;Black Sea
6190000.00000000;2650000.00000000;20kmE618N264;Black Sea
6850000.00000000;2650000.00000000;20kmE684N264;Black Sea
6870000.00000000;2650000.00000000;20kmE686N264;Black Sea
6890000.00000000;2650000.00000000;20kmE688N264;Black Sea
3410000.00000000;2670000.00000000;20kmE340N266;North-east Atlantic Ocean
3430000.00000000;2670000.00000000;20kmE342N266;North-east Atlantic Ocean
3450000.00000000;2670000.00000000;20kmE344N266;North-east Atlantic Ocean
5830000.00000000;2670000.00000000;20kmE582N266;Black Sea
5850000.00000000;2670000.00000000;20kmE584N266;Black Sea
5870000.00000000;2670000.00000000;20kmE586N266;Black Sea
5890000.00000000;2670000.00000000;20kmE588N266;Black Sea
6130000.00000000;2670000.00000000;20kmE612N266;Black Sea
6150000.00000000;2670000.00000000;20kmE614N266;Black Sea
6170000.00000000;2670000.00000000;20kmE616N266;Black Sea
6190000.00000000;2670000.00000000;20kmE618N266;Black Sea
6210000.00000000;2670000.00000000;20kmE620N266;Black Sea
6830000.00000000;2670000.00000000;20kmE682N266;Black Sea
6850000.00000000;2670000.00000000;20kmE684N266;Black Sea
6870000.00000000;2670000.00000000;20kmE686N266;Black Sea
3370000.00000000;2690000.00000000;20kmE336N268;North-east Atlantic Ocean
3890000.00000000;3150000.00000000;20kmE388N314;North-east Atlantic Ocean
3910000.00000000;3150000.00000000;20kmE390N314;North-east Atlantic Ocean
3930000.00000000;3150000.00000000;20kmE392N314;North-east Atlantic Ocean
3250000.00000000;3170000.00000000;20kmE324N316;North-east Atlantic Ocean
3270000.00000000;3170000.00000000;20kmE326N316;North-east Atlantic Ocean
3290000.00000000;3170000.00000000;20kmE328N316;North-east Atlantic Ocean
3310000.00000000;3170000.00000000;20kmE330N316;North-east Atlantic Ocean
3510000.00000000;3170000.00000000;20kmE350N316;North-east Atlantic Ocean
3670000.00000000;3170000.00000000;20kmE366N316;North-east Atlantic Ocean
3690000.00000000;3170000.00000000;20kmE368N316;North-east Atlantic Ocean
3710000.00000000;3170000.00000000;20kmE370N316;North-east Atlantic Ocean
3730000.00000000;3170000.00000000;20kmE372N316;North-east Atlantic Ocean
3830000.00000000;3170000.00000000;20kmE382N316;North-east Atlantic Ocean
3850000.00000000;3170000.00000000;20kmE384N316;North-east Atlantic Ocean
3870000.00000000;3170000.00000000;20kmE386N316;North-east Atlantic Ocean
3890000.00000000;3170000.00000000;20kmE388N316;North-east Atlantic Ocean
3910000.00000000;3170000.00000000;20kmE390N316;North-east Atlantic Ocean
3930000.00000000;3170000.00000000;20kmE392N316;North-east Atlantic Ocean
3950000.00000000;3170000.00000000;20kmE394N316;North-east Atlantic Ocean
4390000.00000000;1390000.00000000;20kmE438N138;Mediterranean Sea
4410000.00000000;1390000.00000000;20kmE440N138;Mediterranean Sea
4430000.00000000;1390000.00000000;20kmE442N138;Mediterranean Sea
4530000.00000000;1390000.00000000;20kmE452N138;Mediterranean Sea
4550000.00000000;1390000.00000000;20kmE454N138;Mediterranean Sea
4570000.00000000;1390000.00000000;20kmE456N138;Mediterranean Sea
6630000.00000000;1390000.00000000;20kmE662N138;Mediterranean Sea
6650000.00000000;1390000.00000000;20kmE664N138;Mediterranean Sea
6670000.00000000;1390000.00000000;20kmE666N138;Mediterranean Sea
3190000.00000000;1410000.00000000;20kmE318N140;Mediterranean Sea
3210000.00000000;1410000.00000000;20kmE320N140;Mediterranean Sea
3230000.00000000;1410000.00000000;20kmE322N140;Mediterranean Sea
3250000.00000000;1410000.00000000;20kmE324N140;Mediterranean Sea
4370000.00000000;1410000.00000000;20kmE436N140;Mediterranean Sea
4390000.00000000;1410000.00000000;20kmE438N140;Mediterranean Sea
4410000.00000000;1410000.00000000;20kmE440N140;Mediterranean Sea
4430000.00000000;1410000.00000000;20kmE442N140;Mediterranean Sea
4530000.00000000;1410000.00000000;20kmE452N140;Mediterranean Sea
4570000.00000000;1410000.00000000;20kmE456N140;Mediterranean Sea
4590000.00000000;1410000.00000000;20kmE458N140;Mediterranean Sea
4730000.00000000;1410000.00000000;20kmE472N140;Mediterranean Sea
5610000.00000000;1410000.00000000;20kmE560N140;Mediterranean Sea
5630000.00000000;1410000.00000000;20kmE562N140;Mediterranean Sea
6630000.00000000;1410000.00000000;20kmE662N140;Mediterranean Sea
6650000.00000000;1410000.00000000;20kmE664N140;Mediterranean Sea
6670000.00000000;1410000.00000000;20kmE666N140;Mediterranean Sea
3130000.00000000;1430000.00000000;20kmE312N142;Mediterranean Sea
3150000.00000000;1430000.00000000;20kmE314N142;Mediterranean Sea
3170000.00000000;1430000.00000000;20kmE316N142;Mediterranean Sea
3190000.00000000;1430000.00000000;20kmE318N142;Mediterranean Sea
3210000.00000000;1430000.00000000;20kmE320N142;Mediterranean Sea
3230000.00000000;1430000.00000000;20kmE322N142;Mediterranean Sea
3250000.00000000;1430000.00000000;20kmE324N142;Mediterranean Sea
3270000.00000000;1430000.00000000;20kmE326N142;Mediterranean Sea
3290000.00000000;1430000.00000000;20kmE328N142;Mediterranean Sea
4370000.00000000;1430000.00000000;20kmE436N142;Mediterranean Sea
4390000.00000000;1430000.00000000;20kmE438N142;Mediterranean Sea
4410000.00000000;1430000.00000000;20kmE440N142;Mediterranean Sea
4430000.00000000;1430000.00000000;20kmE442N142;Mediterranean Sea
4570000.00000000;1430000.00000000;20kmE456N142;Mediterranean Sea
4590000.00000000;1430000.00000000;20kmE458N142;Mediterranean Sea
4710000.00000000;1430000.00000000;20kmE470N142;Mediterranean Sea
4730000.00000000;1430000.00000000;20kmE472N142;Mediterranean Sea
4750000.00000000;1430000.00000000;20kmE474N142;Mediterranean Sea
5590000.00000000;1430000.00000000;20kmE558N142;Mediterranean Sea
5610000.00000000;1430000.00000000;20kmE560N142;Mediterranean Sea
5630000.00000000;1430000.00000000;20kmE562N142;Mediterranean Sea
5670000.00000000;1430000.00000000;20kmE566N142;Mediterranean Sea
6630000.00000000;1430000.00000000;20kmE662N142;Mediterranean Sea
6650000.00000000;1430000.00000000;20kmE664N142;Mediterranean Sea
1850000.00000000;1450000.00000000;20kmE184N144;North-east Atlantic Ocean
3010000.00000000;1450000.00000000;20kmE300N144;Mediterranean Sea
3030000.00000000;1450000.00000000;20kmE302N144;Mediterranean Sea
3050000.00000000;1450000.00000000;20kmE304N144;Mediterranean Sea
3070000.00000000;1450000.00000000;20kmE306N144;Mediterranean Sea
3090000.00000000;1450000.00000000;20kmE308N144;Mediterranean Sea
3110000.00000000;1450000.00000000;20kmE310N144;Mediterranean Sea
3130000.00000000;1450000.00000000;20kmE312N144;Mediterranean Sea
3150000.00000000;1450000.00000000;20kmE314N144;Mediterranean Sea
3170000.00000000;1450000.00000000;20kmE316N144;Mediterranean Sea
3190000.00000000;1450000.00000000;20kmE318N144;Mediterranean Sea
3250000.00000000;1450000.00000000;20kmE324N144;Mediterranean Sea
3270000.00000000;1450000.00000000;20kmE326N144;Mediterranean Sea
3290000.00000000;1450000.00000000;20kmE328N144;Mediterranean Sea
3310000.00000000;1450000.00000000;20kmE330N144;Mediterranean Sea
4350000.00000000;1450000.00000000;20kmE434N144;Mediterranean Sea
4370000.00000000;1450000.00000000;20kmE436N144;Mediterranean Sea
4690000.00000000;1450000.00000000;20kmE468N144;Mediterranean Sea
4710000.00000000;1450000.00000000;20kmE470N144;Mediterranean Sea
4730000.00000000;1450000.00000000;20kmE472N144;Mediterranean Sea
4750000.00000000;1450000.00000000;20kmE474N144;Mediterranean Sea
5550000.00000000;1450000.00000000;20kmE554N144;Mediterranean Sea
5570000.00000000;1450000.00000000;20kmE556N144;Mediterranean Sea
5590000.00000000;1450000.00000000;20kmE558N144;Mediterranean Sea
5610000.00000000;1450000.00000000;20kmE560N144;Mediterranean Sea
5630000.00000000;1450000.00000000;20kmE562N144;Mediterranean Sea
5650000.00000000;1450000.00000000;20kmE564N144;Mediterranean Sea
5670000.00000000;1450000.00000000;20kmE566N144;Mediterranean Sea
5690000.00000000;1450000.00000000;20kmE568N144;Mediterranean Sea
5710000.00000000;1450000.00000000;20kmE570N144;Mediterranean Sea
5730000.00000000;1450000.00000000;20kmE572N144;Mediterranean Sea
5750000.00000000;1450000.00000000;20kmE574N144;Mediterranean Sea
5770000.00000000;1450000.00000000;20kmE576N144;Mediterranean Sea
6630000.00000000;1450000.00000000;20kmE662N144;Mediterranean Sea
6650000.00000000;1450000.00000000;20kmE664N144;Mediterranean Sea
1830000.00000000;1470000.00000000;20kmE182N146;North-east Atlantic Ocean
1850000.00000000;1470000.00000000;20kmE184N146;North-east Atlantic Ocean
2970000.00000000;1470000.00000000;20kmE296N146;Mediterranean Sea
2990000.00000000;1470000.00000000;20kmE298N146;Mediterranean Sea
3010000.00000000;1470000.00000000;20kmE300N146;Mediterranean Sea
3030000.00000000;1470000.00000000;20kmE302N146;Mediterranean Sea
3050000.00000000;1470000.00000000;20kmE304N146;Mediterranean Sea
3070000.00000000;1470000.00000000;20kmE306N146;Mediterranean Sea
3090000.00000000;1470000.00000000;20kmE308N146;Mediterranean Sea
3110000.00000000;1470000.00000000;20kmE310N146;Mediterranean Sea
3130000.00000000;1470000.00000000;20kmE312N146;Mediterranean Sea
3150000.00000000;1470000.00000000;20kmE314N146;Mediterranean Sea
3290000.00000000;1470000.00000000;20kmE328N146;Mediterranean Sea
3310000.00000000;1470000.00000000;20kmE330N146;Mediterranean Sea
3330000.00000000;1470000.00000000;20kmE332N146;Mediterranean Sea
3350000.00000000;1470000.00000000;20kmE334N146;Mediterranean Sea
3370000.00000000;1470000.00000000;20kmE336N146;Mediterranean Sea
3390000.00000000;1470000.00000000;20kmE338N146;Mediterranean Sea
3410000.00000000;1470000.00000000;20kmE340N146;Mediterranean Sea
3430000.00000000;1470000.00000000;20kmE342N146;Mediterranean Sea
4350000.00000000;1470000.00000000;20kmE434N146;Mediterranean Sea
4370000.00000000;1470000.00000000;20kmE436N146;Mediterranean Sea
